return_id,sku_id,transaction_id,return_date,return_reason,refund_amount,restocked
RET001718,SKU0074,TXN0017057,2024-09-30,quality_issue,70.07,False
RET001719,SKU0147,TXN0036927,2024-07-11,style_preference,206.73,False
RET001720,SKU0292,TXN0073956,2023-03-16,style_preference,67.25,False
RET001721,SKU0117,TXN0028760,2023-06-04,quality_issue,255.1,True
RET001722,SKU0058,TXN0013110,2024-07-05,wrong_size,197.03,False
RET001723,SKU0163,TXN0040303,2023-12-25,quality_issue,107.7,True
RET001724,SKU0179,TXN0045017,2023-04-11,style_preference,336.09,True
RET001725,SKU0036,TXN0007636,2023-11-29,defective,83.48,True
RET001726,SKU0185,TXN0046482,2023-07-29,wrong_item,234.61,True
RET001727,SKU0286,TXN0072302,2024-10-13,defective,187.95,True
RET001728,SKU0144,TXN0036457,2024-12-30,wrong_size,126.09,False
RET001729,SKU0164,TXN0040804,2024-07-10,quality_issue,70.5,False
RET001730,SKU0210,TXN0054054,2024-08-03,defective,134.25,True
RET001731,SKU0163,TXN0040490,2024-09-14,defective,111.0,True
RET001732,SKU0189,TXN0048077,2024-08-15,quality_issue,367.58,True
RET001733,SKU0252,TXN0064071,2023-06-25,wrong_size,280.88,False
RET001734,SKU0252,TXN0064092,2023-07-17,style_preference,271.5,True
RET001735,SKU0129,TXN0032837,2024-06-05,wrong_size,45.19,False
RET001736,SKU0045,TXN0009198,2023-11-29,wrong_item,421.35,True
RET001737,SKU0077,TXN0017785,2024-02-14,style_preference,100.67,True
RET001738,SKU0192,TXN0048262,2023-07-17,wrong_size,87.05,True
RET001739,SKU0053,TXN0010743,2023-08-18,quality_issue,358.83,True
RET001740,SKU0074,TXN0016719,2023-08-18,defective,60.87,True
RET001741,SKU0112,TXN0027694,2024-12-25,wrong_item,84.83,True
RET001742,SKU0030,TXN0006109,2024-06-24,wrong_item,332.97,False
RET001743,SKU0159,TXN0039626,2024-08-22,wrong_size,396.17,True
RET001744,SKU0171,TXN0043220,2023-12-06,quality_issue,66.23,True
RET001745,SKU0265,TXN0067208,2024-11-16,style_preference,831.4,True
RET001746,SKU0256,TXN0064902,2024-08-08,quality_issue,285.66,True
RET001747,SKU0107,TXN0026444,2023-07-16,quality_issue,137.46,False
RET001748,SKU0064,TXN0014218,2024-02-17,style_preference,251.81,True
RET001749,SKU0082,TXN0020183,2024-03-12,wrong_size,222.26,False
RET001750,SKU0255,TXN0064477,2023-11-22,quality_issue,47.64,True
RET001751,SKU0039,TXN0008151,2024-12-11,wrong_size,50.94,False
RET001752,SKU0271,TXN0068568,2023-12-08,defective,68.66,False
RET001753,SKU0081,TXN0019294,2023-02-01,quality_issue,344.19,True
RET001754,SKU0078,TXN0018251,2023-12-21,wrong_size,342.66,False
RET001755,SKU0194,TXN0049017,2023-04-04,wrong_item,313.86,True
RET001756,SKU0149,TXN0037602,2023-06-09,quality_issue,108.04,True
RET001757,SKU0009,TXN0001881,2024-09-04,wrong_size,62.39,True
RET001758,SKU0065,TXN0014545,2024-04-25,wrong_size,185.42,False
RET001759,SKU0208,TXN0053270,2023-02-07,style_preference,391.28,True
RET001760,SKU0122,TXN0030623,2023-11-06,style_preference,117.88,True
RET001761,SKU0195,TXN0049772,2024-07-07,quality_issue,92.77,False
RET001762,SKU0286,TXN0072127,2024-02-18,quality_issue,201.13,True
RET001763,SKU0274,TXN0069949,2024-11-23,wrong_size,209.5,False
RET001764,SKU0113,TXN0027935,2024-10-12,style_preference,123.72,True
RET001765,SKU0203,TXN0052296,2023-12-21,style_preference,238.8,False
RET001766,SKU0126,TXN0032286,2024-12-28,defective,191.67,False
RET001767,SKU0292,TXN0074191,2024-07-30,quality_issue,65.5,False
RET001768,SKU0063,TXN0013981,2024-06-26,style_preference,125.94,True
RET001769,SKU0163,TXN0040163,2023-08-01,quality_issue,115.33,False
RET001770,SKU0219,TXN0056192,2024-02-08,style_preference,521.86,False
RET001771,SKU0069,TXN0015551,2024-07-11,defective,69.98,False
RET001772,SKU0151,TXN0038372,2024-07-30,wrong_size,226.17,True
RET001773,SKU0079,TXN0018939,2024-11-11,wrong_size,154.78,True
RET001774,SKU0177,TXN0044514,2024-02-13,quality_issue,141.49,False
RET001775,SKU0105,TXN0025960,2023-08-30,wrong_item,469.25,False
RET001776,SKU0248,TXN0063453,2025-01-07,defective,120.93,True
RET001777,SKU0165,TXN0041323,2024-08-27,quality_issue,164.1,True
RET001778,SKU0145,TXN0036522,2023-06-30,style_preference,130.49,True
RET001779,SKU0103,TXN0025065,2023-08-13,wrong_size,99.21,True
RET001780,SKU0232,TXN0059585,2024-09-26,style_preference,178.51,False
RET001781,SKU0014,TXN0003130,2024-07-16,wrong_size,314.02,True
RET001782,SKU0081,TXN0019555,2024-01-04,style_preference,308.8,False
RET001783,SKU0231,TXN0058940,2023-12-12,quality_issue,89.13,False
RET001784,SKU0132,TXN0033510,2024-11-06,wrong_size,981.49,False
RET001785,SKU0286,TXN0072103,2024-01-27,style_preference,167.95,False
RET001786,SKU0273,TXN0069405,2023-07-12,quality_issue,74.45,True
RET001787,SKU0092,TXN0023121,2023-04-20,quality_issue,243.36,False
RET001788,SKU0174,TXN0044129,2024-03-14,style_preference,553.95,True
RET001789,SKU0231,TXN0059070,2024-08-28,wrong_item,87.69,True
RET001790,SKU0055,TXN0011920,2024-08-19,wrong_size,336.92,True
RET001791,SKU0117,TXN0029173,2024-12-05,style_preference,237.54,False
RET001792,SKU0079,TXN0018546,2023-06-16,wrong_size,166.71,False
RET001793,SKU0187,TXN0047057,2023-07-16,style_preference,175.31,True
RET001794,SKU0130,TXN0032986,2023-06-27,quality_issue,210.17,False
RET001795,SKU0084,TXN0020776,2024-05-03,wrong_item,79.16,True
RET001796,SKU0119,TXN0029610,2023-09-12,defective,133.64,True
RET001797,SKU0177,TXN0044576,2024-07-20,style_preference,156.02,True
RET001798,SKU0286,TXN0072034,2023-11-13,wrong_size,191.95,True
RET001799,SKU0065,TXN0014503,2024-01-15,quality_issue,176.39,True
RET001800,SKU0001,TXN0000227,2023-11-29,defective,382.0,False
RET001801,SKU0129,TXN0032771,2024-02-05,defective,47.71,True
RET001802,SKU0212,TXN0054251,2023-11-16,wrong_size,201.73,True
RET001803,SKU0133,TXN0034000,2024-10-01,style_preference,188.39,True
RET001804,SKU0057,TXN0012692,2023-10-10,wrong_size,198.74,True
RET001805,SKU0269,TXN0067929,2023-12-10,quality_issue,70.72,True
RET001806,SKU0286,TXN0071841,2023-01-16,defective,179.73,True
RET001807,SKU0179,TXN0045172,2023-11-14,wrong_size,390.94,True
RET001808,SKU0077,TXN0017628,2023-07-31,style_preference,96.85,True
RET001809,SKU0112,TXN0027512,2023-11-02,style_preference,93.46,False
RET001810,SKU0099,TXN0024222,2024-06-08,style_preference,81.36,True
RET001811,SKU0015,TXN0003404,2024-05-03,style_preference,150.68,True
RET001812,SKU0298,TXN0075870,2024-06-24,wrong_item,374.63,True
RET001813,SKU0169,TXN0042909,2024-09-04,quality_issue,123.09,False
RET001814,SKU0032,TXN0006731,2024-07-21,style_preference,655.46,False
RET001815,SKU0053,TXN0010661,2023-05-19,defective,351.29,False
RET001816,SKU0065,TXN0014378,2023-04-01,style_preference,170.74,False
RET001817,SKU0215,TXN0055289,2024-01-04,wrong_size,305.84,True
RET001818,SKU0236,TXN0060255,2023-02-24,defective,259.42,True
RET001819,SKU0298,TXN0075487,2023-02-16,wrong_size,354.75,False
RET001820,SKU0268,TXN0067630,2023-10-30,style_preference,46.98,True
RET001821,SKU0128,TXN0032527,2024-07-20,defective,104.85,False
RET001822,SKU0143,TXN0036055,2024-03-07,wrong_size,904.7,True
RET001823,SKU0282,TXN0071096,2024-06-07,style_preference,90.18,False
RET001824,SKU0183,TXN0045600,2023-08-28,wrong_item,196.43,False
RET001825,SKU0262,TXN0066095,2023-08-26,style_preference,290.66,True
RET001826,SKU0300,TXN0076483,2024-01-05,quality_issue,197.05,True
RET001827,SKU0055,TXN0011944,2024-08-22,style_preference,323.62,False
RET001828,SKU0259,TXN0065332,2024-12-08,quality_issue,85.03,True
RET001829,SKU0062,TXN0013739,2024-11-07,wrong_size,127.14,True
RET001830,SKU0179,TXN0045459,2024-11-28,style_preference,392.1,True
RET001831,SKU0072,TXN0016086,2024-04-03,wrong_size,138.26,True
RET001832,SKU0021,TXN0004736,2024-07-27,defective,403.92,False
RET001833,SKU0090,TXN0022510,2023-07-10,defective,218.41,True
RET001834,SKU0049,TXN0010325,2023-06-20,wrong_item,356.59,False
RET001835,SKU0284,TXN0071785,2024-10-22,defective,69.22,True
RET001836,SKU0215,TXN0055145,2023-04-06,wrong_size,320.34,False
RET001837,SKU0091,TXN0023000,2024-08-10,quality_issue,77.03,True
RET001838,SKU0040,TXN0008387,2024-07-06,quality_issue,444.2,True
RET001839,SKU0036,TXN0007723,2024-06-29,quality_issue,88.99,True
RET001840,SKU0148,TXN0037416,2024-07-31,wrong_size,168.23,True
RET001841,SKU0086,TXN0021561,2024-09-10,style_preference,104.92,False
RET001842,SKU0174,TXN0044021,2023-10-05,quality_issue,490.2,True
RET001843,SKU0056,TXN0012297,2023-11-27,wrong_size,363.47,True
RET001844,SKU0056,TXN0012488,2024-08-13,quality_issue,389.13,True
RET001845,SKU0300,TXN0076624,2024-11-15,quality_issue,166.63,True
RET001846,SKU0292,TXN0074219,2024-10-06,wrong_size,82.07,True
RET001847,SKU0058,TXN0013153,2024-09-12,wrong_size,198.56,True
RET001848,SKU0124,TXN0031333,2024-05-04,style_preference,112.0,True
RET001849,SKU0074,TXN0017052,2024-10-10,defective,61.67,True
RET001850,SKU0078,TXN0018394,2024-10-20,defective,325.72,True
RET001851,SKU0085,TXN0021048,2023-07-09,defective,76.1,True
RET001852,SKU0031,TXN0006400,2024-03-10,wrong_size,375.26,True
RET001853,SKU0290,TXN0073523,2024-09-07,quality_issue,44.57,True
RET001854,SKU0021,TXN0004780,2024-10-31,style_preference,393.03,True
RET001855,SKU0004,TXN0001054,2024-08-01,wrong_size,331.02,True
RET001856,SKU0227,TXN0057926,2023-05-28,wrong_size,99.82,False
RET001857,SKU0239,TXN0061029,2024-12-11,style_preference,58.31,True
RET001858,SKU0003,TXN0000574,2023-03-07,defective,376.95,True
RET001859,SKU0196,TXN0050481,2024-12-03,defective,84.29,False
RET001860,SKU0192,TXN0048673,2025-01-01,wrong_size,76.36,False
RET001861,SKU0056,TXN0012144,2023-06-16,wrong_size,339.29,True
RET001862,SKU0268,TXN0067722,2024-07-26,wrong_size,47.89,False
RET001863,SKU0141,TXN0035582,2023-02-17,wrong_size,190.8,True
RET001864,SKU0220,TXN0056560,2024-10-25,wrong_size,233.77,False
RET001865,SKU0174,TXN0044247,2024-08-16,wrong_size,600.72,False
RET001866,SKU0118,TXN0029388,2024-05-05,wrong_size,453.44,False
RET001867,SKU0205,TXN0052686,2024-11-24,quality_issue,78.23,True
RET001868,SKU0145,TXN0036474,2023-02-19,quality_issue,139.04,True
RET001869,SKU0165,TXN0041437,2025-01-07,quality_issue,166.82,False
RET001870,SKU0239,TXN0060538,2023-02-02,quality_issue,57.07,True
RET001871,SKU0056,TXN0012080,2023-02-28,defective,346.26,True
RET001872,SKU0284,TXN0071658,2024-01-05,quality_issue,76.31,False
RET001873,SKU0248,TXN0063234,2024-04-12,quality_issue,119.71,False
RET001874,SKU0246,TXN0062518,2024-12-03,quality_issue,355.73,True
RET001875,SKU0196,TXN0049992,2023-05-05,style_preference,77.98,True
RET001876,SKU0262,TXN0066122,2023-11-03,defective,273.52,False
RET001877,SKU0105,TXN0026237,2024-08-15,wrong_item,472.09,True
RET001878,SKU0056,TXN0012363,2024-03-15,style_preference,380.24,True
RET001879,SKU0239,TXN0060795,2024-01-19,defective,50.21,True
RET001880,SKU0290,TXN0073085,2023-03-17,quality_issue,48.07,False
RET001881,SKU0240,TXN0061070,2023-01-16,style_preference,98.4,True
RET001882,SKU0290,TXN0073165,2023-07-15,wrong_size,49.19,False
RET001883,SKU0220,TXN0056577,2024-11-17,style_preference,210.56,False
RET001884,SKU0169,TXN0042689,2023-06-06,style_preference,132.88,False
RET001885,SKU0119,TXN0029675,2024-02-01,quality_issue,134.53,True
RET001886,SKU0048,TXN0010183,2024-10-22,quality_issue,63.92,True
RET001887,SKU0040,TXN0008410,2024-08-04,style_preference,397.6,False
RET001888,SKU0053,TXN0010951,2024-05-16,style_preference,361.01,True
RET001889,SKU0082,TXN0020228,2024-05-18,quality_issue,220.32,False
RET001890,SKU0158,TXN0039324,2024-09-07,wrong_size,326.35,True
RET001891,SKU0055,TXN0011731,2023-12-08,quality_issue,345.87,True
RET001892,SKU0040,TXN0008342,2024-03-02,wrong_item,471.51,True
RET001893,SKU0264,TXN0066652,2023-02-03,wrong_size,83.94,True
RET001894,SKU0126,TXN0032052,2024-04-14,defective,229.81,True
RET001895,SKU0062,TXN0013621,2023-12-31,defective,138.25,True
RET001896,SKU0074,TXN0016729,2023-08-27,style_preference,66.9,True
RET001897,SKU0039,TXN0007953,2023-10-03,defective,46.63,True
RET001898,SKU0242,TXN0061872,2024-09-08,quality_issue,329.2,True
RET001899,SKU0179,TXN0045026,2023-05-10,quality_issue,354.3,True
RET001900,SKU0231,TXN0059034,2024-07-30,wrong_size,91.33,False
RET001901,SKU0069,TXN0015487,2023-12-27,wrong_size,70.9,False
RET001902,SKU0085,TXN0021137,2024-03-16,quality_issue,68.58,True
RET001903,SKU0072,TXN0015979,2023-07-18,wrong_size,149.49,False
RET001904,SKU0280,TXN0070397,2024-01-09,defective,286.55,False
RET001905,SKU0105,TXN0025799,2023-02-15,wrong_size,487.81,True
RET001906,SKU0242,TXN0061722,2023-11-19,style_preference,384.47,True
RET001907,SKU0156,TXN0038650,2024-06-17,wrong_item,281.31,True
RET001908,SKU0232,TXN0059466,2024-05-02,style_preference,191.31,True
RET001909,SKU0048,TXN0009692,2023-01-27,wrong_size,59.32,True
RET001910,SKU0198,TXN0050938,2023-07-01,wrong_size,370.29,True
RET001911,SKU0298,TXN0075618,2023-07-25,quality_issue,357.58,False
RET001912,SKU0063,TXN0013898,2023-11-03,style_preference,130.15,True
RET001913,SKU0207,TXN0053203,2024-08-10,defective,65.08,True
RET001914,SKU0268,TXN0067607,2023-08-15,quality_issue,48.62,False
RET001915,SKU0185,TXN0046868,2024-11-18,defective,226.38,True
RET001916,SKU0248,TXN0063215,2024-03-15,quality_issue,119.02,True
RET001917,SKU0195,TXN0049677,2024-03-19,wrong_item,100.55,False
RET001918,SKU0247,TXN0062766,2024-05-21,defective,162.64,True
RET001919,SKU0018,TXN0004158,2023-05-17,defective,90.27,True
RET001920,SKU0229,TXN0058712,2024-08-04,wrong_size,212.29,True
RET001921,SKU0164,TXN0040655,2023-08-07,defective,69.21,True
RET001922,SKU0236,TXN0060317,2023-08-12,defective,262.81,True
RET001923,SKU0056,TXN0012253,2023-10-05,wrong_item,346.98,True
RET001924,SKU0167,TXN0042105,2024-12-06,style_preference,381.38,False
RET001925,SKU0261,TXN0065821,2023-12-31,wrong_size,51.44,True
RET001926,SKU0144,TXN0036288,2023-10-20,wrong_size,126.6,True
RET001927,SKU0292,TXN0074105,2024-01-17,wrong_size,78.56,False
RET001928,SKU0193,TXN0048830,2023-12-22,wrong_size,94.97,False
RET001929,SKU0147,TXN0036774,2023-06-19,style_preference,204.68,True
RET001930,SKU0118,TXN0029243,2023-06-11,quality_issue,419.52,True
RET001931,SKU0044,TXN0008924,2024-02-03,defective,190.46,False
RET001932,SKU0088,TXN0021871,2024-01-01,style_preference,228.64,True
RET001933,SKU0213,TXN0054612,2024-06-10,wrong_size,44.96,False
RET001934,SKU0195,TXN0049512,2023-09-03,defective,99.64,True
RET001935,SKU0289,TXN0072970,2024-08-19,wrong_size,131.06,True
RET001936,SKU0091,TXN0023049,2024-12-02,quality_issue,86.39,False
RET001937,SKU0239,TXN0060909,2024-06-18,wrong_size,56.37,True
RET001938,SKU0071,TXN0015819,2024-05-19,defective,98.03,False
RET001939,SKU0199,TXN0051487,2024-12-13,style_preference,67.37,True
RET001940,SKU0014,TXN0002936,2023-05-30,wrong_size,311.19,False
RET001941,SKU0300,TXN0076341,2023-02-11,wrong_size,192.12,True
RET001942,SKU0284,TXN0071612,2023-09-03,style_preference,63.14,False
RET001943,SKU0073,TXN0016432,2024-07-31,wrong_size,320.01,True
RET001944,SKU0004,TXN0001091,2024-09-22,defective,341.81,False
RET001945,SKU0283,TXN0071449,2024-08-10,wrong_size,56.72,True
RET001946,SKU0059,TXN0013250,2023-07-08,style_preference,80.41,False
RET001947,SKU0065,TXN0014609,2024-08-30,wrong_size,183.68,False
RET001948,SKU0147,TXN0036961,2024-11-15,quality_issue,224.04,False
RET001949,SKU0274,TXN0069768,2023-10-29,defective,182.49,False
RET001950,SKU0247,TXN0062810,2024-09-04,quality_issue,155.79,True
RET001951,SKU0159,TXN0039507,2023-11-11,wrong_size,400.5,True
RET001952,SKU0298,TXN0075663,2023-09-19,quality_issue,337.0,False
RET001953,SKU0185,TXN0046377,2023-03-18,wrong_size,231.08,True
RET001954,SKU0268,TXN0067549,2023-03-10,quality_issue,45.43,True
RET001955,SKU0264,TXN0066711,2023-07-13,wrong_item,94.02,False
RET001956,SKU0207,TXN0053171,2024-06-15,style_preference,74.48,True
RET001957,SKU0289,TXN0072842,2023-12-07,style_preference,123.13,True
RET001958,SKU0001,TXN0000268,2023-12-22,style_preference,392.2,False
RET001959,SKU0011,TXN0002311,2023-04-26,wrong_size,142.91,False
RET001960,SKU0260,TXN0065359,2023-02-27,quality_issue,146.19,False
RET001961,SKU0268,TXN0067540,2023-02-08,wrong_size,52.28,True
RET001962,SKU0294,TXN0074624,2023-08-06,defective,76.16,False
RET001963,SKU0011,TXN0002389,2023-10-08,quality_issue,177.5,True
RET001964,SKU0300,TXN0076583,2024-08-29,wrong_size,168.97,False
RET001965,SKU0185,TXN0046886,2024-12-03,wrong_size,223.09,False
RET001966,SKU0115,TXN0028197,2024-07-01,quality_issue,50.64,True
RET001967,SKU0224,TXN0057134,2024-05-25,quality_issue,854.07,True
RET001968,SKU0163,TXN0040381,2024-05-07,quality_issue,104.9,True
RET001969,SKU0199,TXN0051248,2023-06-19,wrong_size,72.71,False
RET001970,SKU0260,TXN0065583,2024-08-08,wrong_size,169.19,True
RET001971,SKU0234,TXN0060040,2023-08-16,quality_issue,183.65,True
RET001972,SKU0260,TXN0065509,2024-03-21,style_preference,161.04,False
RET001973,SKU0187,TXN0046945,2023-02-12,style_preference,163.87,True
RET001974,SKU0092,TXN0023258,2024-01-04,quality_issue,246.67,True
RET001975,SKU0270,TXN0068184,2023-08-02,wrong_size,80.71,False
RET001976,SKU0156,TXN0038461,2023-04-29,defective,269.52,True
RET001977,SKU0032,TXN0006692,2024-03-05,style_preference,550.65,False
RET001978,SKU0298,TXN0075816,2024-05-02,quality_issue,343.44,True
RET001979,SKU0086,TXN0021591,2024-12-13,style_preference,104.28,False
RET001980,SKU0065,TXN0014514,2024-02-13,wrong_size,198.33,True
RET001981,SKU0003,TXN0000628,2023-08-14,wrong_item,344.48,True
RET001982,SKU0103,TXN0025201,2024-01-30,defective,87.07,True
RET001983,SKU0115,TXN0028046,2023-08-06,defective,52.96,True
RET001984,SKU0149,TXN0037674,2023-12-04,defective,112.36,False
RET001985,SKU0028,TXN0005898,2024-12-06,style_preference,84.45,True
RET001986,SKU0272,TXN0069182,2024-07-28,wrong_item,98.6,False
RET001987,SKU0117,TXN0029084,2024-08-07,quality_issue,257.22,False
RET001988,SKU0213,TXN0054473,2023-07-15,wrong_size,45.71,True
RET001989,SKU0125,TXN0031701,2024-10-20,quality_issue,87.94,False
RET001990,SKU0252,TXN0064125,2023-08-29,style_preference,245.03,False
RET001991,SKU0084,TXN0020480,2023-03-31,wrong_item,77.6,True
RET001992,SKU0065,TXN0014658,2024-12-18,quality_issue,192.71,True
RET001993,SKU0088,TXN0022161,2024-12-21,style_preference,219.36,True
RET001994,SKU0104,TXN0025478,2023-02-07,wrong_size,548.17,True
RET001995,SKU0149,TXN0037813,2024-09-07,quality_issue,126.96,False
RET001996,SKU0009,TXN0001847,2024-07-17,wrong_size,59.95,True
RET001997,SKU0188,TXN0047653,2023-10-24,wrong_size,63.74,False
RET001998,SKU0242,TXN0061778,2024-03-21,wrong_size,330.42,True
RET001999,SKU0221,TXN0056616,2023-03-11,wrong_item,184.95,True
RET002000,SKU0129,TXN0032674,2023-07-24,style_preference,44.72,True
RET002001,SKU0141,TXN0035794,2024-07-02,defective,207.56,True
RET002002,SKU0079,TXN0018719,2024-01-22,quality_issue,153.42,True
RET002003,SKU0115,TXN0028119,2023-12-08,wrong_size,47.45,False
RET002004,SKU0234,TXN0060183,2024-07-19,quality_issue,182.78,False
RET002005,SKU0009,TXN0001935,2024-11-09,quality_issue,63.88,False
RET002006,SKU0282,TXN0071051,2024-02-11,wrong_size,75.41,True
RET002007,SKU0281,TXN0070649,2023-08-10,defective,83.14,True
RET002008,SKU0064,TXN0014188,2023-11-27,style_preference,251.96,True
RET002009,SKU0021,TXN0004734,2024-07-20,style_preference,463.68,True
RET002010,SKU0079,TXN0018759,2024-03-19,style_preference,152.08,True
RET002011,SKU0156,TXN0038444,2023-02-26,quality_issue,274.8,False
RET002012,SKU0103,TXN0025117,2023-10-18,wrong_item,85.34,False
RET002013,SKU0138,TXN0034697,2023-02-06,quality_issue,151.17,False
RET002014,SKU0213,TXN0054508,2023-09-07,wrong_size,45.58,True
RET002015,SKU0067,TXN0015023,2023-03-05,wrong_size,210.51,True
RET002016,SKU0116,TXN0028596,2024-09-14,defective,267.94,True
RET002017,SKU0210,TXN0053989,2024-02-06,defective,116.37,False
RET002018,SKU0189,TXN0047874,2023-05-26,defective,330.65,True
RET002019,SKU0120,TXN0029901,2023-09-11,wrong_size,213.75,True
RET002020,SKU0096,TXN0024033,2025-01-06,wrong_size,157.88,True
RET002021,SKU0288,TXN0072621,2024-07-05,wrong_size,150.29,True
RET002022,SKU0195,TXN0049765,2024-07-02,quality_issue,89.48,True
RET002023,SKU0171,TXN0043468,2024-11-28,wrong_size,79.49,True
RET002024,SKU0234,TXN0060069,2023-09-30,wrong_size,173.83,False
RET002025,SKU0207,TXN0053069,2023-10-27,wrong_item,67.98,False
